source,lengths,speaker,index,utt
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002096_DT.wav,182920,M002,31,096
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002074_DT.wav,451240,M002,31,074
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002023_DT.wav,162400,M002,31,023
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002101_DT.wav,467560,M002,31,101
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002005_DT.wav,101040,M002,31,005
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002073_DT.wav,521440,M002,31,073
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002067_DT.wav,281200,M002,31,067
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002019_DT.wav,172840,M002,31,019
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002044_DT.wav,147600,M002,31,044
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002091_DT.wav,329640,M002,31,091
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002099_DT.wav,247960,M002,31,099
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002092_DT.wav,314560,M002,31,092
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002041_DT.wav,261400,M002,31,041
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002068_DT.wav,294160,M002,31,068
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002032_DT.wav,251440,M002,31,032
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002078_DT.wav,306400,M002,31,078
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002001_DT.wav,69880,M002,31,001
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002097_DT.wav,216120,M002,31,097
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002026_DT.wav,263560,M002,31,026
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002102_DT.wav,285880,M002,31,102
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002090_DT.wav,519760,M002,31,090
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002077_DT.wav,123520,M002,31,077
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002080_DT.wav,272920,M002,31,080
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002072_DT.wav,394960,M002,31,072
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002031_DT.wav,140560,M002,31,031
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002020_DT.wav,105040,M002,31,020
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002040_DT.wav,237280,M002,31,040
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002011_DT.wav,341320,M002,31,011
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002053_DT.wav,360520,M002,31,053
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002050_DT.wav,240760,M002,31,050
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002039_DT.wav,219520,M002,31,039
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002014_DT.wav,262360,M002,31,014
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002029_DT.wav,266200,M002,31,029
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002034_DT.wav,97120,M002,31,034
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002021_DT.wav,182440,M002,31,021
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002049_DT.wav,287680,M002,31,049
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002081_DT.wav,294640,M002,31,081
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002062_DT.wav,251040,M002,31,062
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002094_DT.wav,307480,M002,31,094
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/NP/NM002007_DT.wav,114160,M002,31,007
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A25_DT.wav,125560,M002,31,A25
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A47_DT.wav,245160,M002,31,A47
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A14_DT.wav,166960,M002,31,A14
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A17_DT.wav,179080,M002,31,A17
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A21_DT.wav,135520,M002,31,A21
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A33_DT.wav,337920,M002,31,A33
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A18_DT.wav,164200,M002,31,A18
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A03_DT.wav,138760,M002,31,A03
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A46_DT.wav,348840,M002,31,A46
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A40_DT.wav,255840,M002,31,A40
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A45_DT.wav,211720,M002,31,A45
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A39_DT.wav,355840,M002,31,A39
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A19_DT.wav,140560,M002,31,A19
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A43_DT.wav,223000,M002,31,A43
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A35_DT.wav,205320,M002,31,A35
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A37_DT.wav,160000,M002,31,A37
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A48_DT.wav,217240,M002,31,A48
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A02_DT.wav,150480,M002,31,A02
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A05_DT.wav,165040,M002,31,A05
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A24_DT.wav,104320,M002,31,A24
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A38_DT.wav,171280,M002,31,A38
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A36_DT.wav,158400,M002,31,A36
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A30_DT.wav,220240,M002,31,A30
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A11_DT.wav,144640,M002,31,A11
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A42_DT.wav,239880,M002,31,A42
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A04_DT.wav,181840,M002,31,A04
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A15_DT.wav,273040,M002,31,A15
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A31_DT.wav,261040,M002,31,A31
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A28_DT.wav,202240,M002,31,A28
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A07_DT.wav,266680,M002,31,A07
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A22_DT.wav,175440,M002,31,A22
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A13_DT.wav,188920,M002,31,A13
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A12_DT.wav,173560,M002,31,A12
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A41_DT.wav,150160,M002,31,A41
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A16_DT.wav,138880,M002,31,A16
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A49_DT.wav,209440,M002,31,A49
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A20_DT.wav,129520,M002,31,A20
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A50_DT.wav,228880,M002,31,A50
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A01_DT.wav,153160,M002,31,A01
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A27_DT.wav,242040,M002,31,A27
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A09_DT.wav,167320,M002,31,A09
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A10_DT.wav,109600,M002,31,A10
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A06_DT.wav,184000,M002,31,A06
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A26_DT.wav,201640,M002,31,A26
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A29_DT.wav,301800,M002,31,A29
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A34_DT.wav,241480,M002,31,A34
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A08_DT.wav,151240,M002,31,A08
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A23_DT.wav,201520,M002,31,A23
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A44_DT.wav,186640,M002,31,A44
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M002/PB/BM002A32_DT.wav,236040,M002,31,A32
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041073_DT.wav,293122,F041,33,073
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041080_DT.wav,186562,F041,33,080
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041050_DT.wav,214722,F041,33,050
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041067_DT.wav,285442,F041,33,067
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041005_DT.wav,150722,F041,33,005
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041060_DT.wav,516162,F041,33,060
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041055_DT.wav,338562,F041,33,055
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041082_DT.wav,342402,F041,33,082
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041070_DT.wav,245122,F041,33,070
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041052_DT.wav,350082,F041,33,052
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041099_DT.wav,112642,F041,33,099
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041011_DT.wav,222402,F041,33,011
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041020_DT.wav,182082,F041,33,020
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041030_DT.wav,268162,F041,33,030
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041096_DT.wav,81282,F041,33,096
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041048_DT.wav,114882,F041,33,048
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041004_DT.wav,89922,F041,33,004
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041001_DT.wav,140162,F041,33,001
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041076_DT.wav,231362,F041,33,076
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041071_DT.wav,372162,F041,33,071
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041100_DT.wav,218242,F041,33,100
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041032_DT.wav,135362,F041,33,032
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041083_DT.wav,287042,F041,33,083
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041059_DT.wav,273282,F041,33,059
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041077_DT.wav,149442,F041,33,077
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041016_DT.wav,79362,F041,33,016
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041056_DT.wav,192002,F041,33,056
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041002_DT.wav,130242,F041,33,002
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041036_DT.wav,139522,F041,33,036
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041044_DT.wav,245122,F041,33,044
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041006_DT.wav,78402,F041,33,006
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041065_DT.wav,312322,F041,33,065
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041105_DT.wav,257282,F041,33,105
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041089_DT.wav,303682,F041,33,089
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041094_DT.wav,138882,F041,33,094
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041063_DT.wav,157122,F041,33,063
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041034_DT.wav,133122,F041,33,034
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041018_DT.wav,105282,F041,33,018
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041087_DT.wav,304322,F041,33,087
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041037_DT.wav,117442,F041,33,037
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041054_DT.wav,380482,F041,33,054
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041012_DT.wav,219202,F041,33,012
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041042_DT.wav,242242,F041,33,042
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041028_DT.wav,248002,F041,33,028
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041102_DT.wav,176002,F041,33,102
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041072_DT.wav,399362,F041,33,072
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041086_DT.wav,258242,F041,33,086
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041061_DT.wav,351682,F041,33,061
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041022_DT.wav,200002,F041,33,022
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041023_DT.wav,125762,F041,33,023
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041101_DT.wav,119682,F041,33,101
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041029_DT.wav,274242,F041,33,029
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041093_DT.wav,222082,F041,33,093
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041027_DT.wav,185602,F041,33,027
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041010_DT.wav,107202,F041,33,010
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041068_DT.wav,103682,F041,33,068
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041045_DT.wav,145282,F041,33,045
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041024_DT.wav,135042,F041,33,024
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041049_DT.wav,130242,F041,33,049
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041031_DT.wav,176642,F041,33,031
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041088_DT.wav,371522,F041,33,088
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041058_DT.wav,404162,F041,33,058
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041026_DT.wav,127362,F041,33,026
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041098_DT.wav,194242,F041,33,098
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041095_DT.wav,155202,F041,33,095
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041092_DT.wav,169282,F041,33,092
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041033_DT.wav,206402,F041,33,033
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041062_DT.wav,132482,F041,33,062
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041008_DT.wav,87042,F041,33,008
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041019_DT.wav,169602,F041,33,019
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041035_DT.wav,351042,F041,33,035
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041075_DT.wav,433922,F041,33,075
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041057_DT.wav,299202,F041,33,057
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041009_DT.wav,166722,F041,33,009
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041078_DT.wav,214722,F041,33,078
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041081_DT.wav,244482,F041,33,081
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041047_DT.wav,248322,F041,33,047
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041084_DT.wav,325762,F041,33,084
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041053_DT.wav,470082,F041,33,053
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041025_DT.wav,163842,F041,33,025
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041003_DT.wav,156802,F041,33,003
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041097_DT.wav,233602,F041,33,097
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041074_DT.wav,390402,F041,33,074
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041039_DT.wav,127042,F041,33,039
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041043_DT.wav,229762,F041,33,043
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041041_DT.wav,352322,F041,33,041
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041017_DT.wav,113602,F041,33,017
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041064_DT.wav,89282,F041,33,064
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041007_DT.wav,83842,F041,33,007
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041079_DT.wav,208642,F041,33,079
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041085_DT.wav,216322,F041,33,085
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041104_DT.wav,307522,F041,33,104
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041066_DT.wav,177602,F041,33,066
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041014_DT.wav,242242,F041,33,014
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041051_DT.wav,344002,F041,33,051
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041091_DT.wav,327362,F041,33,091
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041021_DT.wav,115842,F041,33,021
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041090_DT.wav,464322,F041,33,090
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041015_DT.wav,271042,F041,33,015
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041038_DT.wav,216962,F041,33,038
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041013_DT.wav,254402,F041,33,013
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041103_DT.wav,303042,F041,33,103
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041046_DT.wav,114242,F041,33,046
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041040_DT.wav,163842,F041,33,040
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/NP/NF041069_DT.wav,178882,F041,33,069
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I46_DT.wav,174402,F041,33,I46
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I04_DT.wav,117122,F041,33,I04
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I43_DT.wav,164482,F041,33,I43
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I31_DT.wav,128642,F041,33,I31
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I26_DT.wav,88322,F041,33,I26
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I05_DT.wav,148802,F041,33,I05
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I07_DT.wav,115522,F041,33,I07
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I22_DT.wav,115202,F041,33,I22
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I08_DT.wav,183682,F041,33,I08
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I44_DT.wav,134082,F041,33,I44
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I35_DT.wav,115842,F041,33,I35
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I18_DT.wav,162242,F041,33,I18
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I40_DT.wav,234242,F041,33,I40
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I39_DT.wav,130882,F041,33,I39
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I24_DT.wav,129282,F041,33,I24
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I11_DT.wav,103682,F041,33,I11
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I29_DT.wav,131842,F041,33,I29
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I36_DT.wav,136322,F041,33,I36
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I50_DT.wav,184322,F041,33,I50
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I02_DT.wav,86722,F041,33,I02
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I45_DT.wav,163202,F041,33,I45
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I38_DT.wav,224642,F041,33,I38
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I49_DT.wav,115202,F041,33,I49
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I28_DT.wav,142402,F041,33,I28
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I01_DT.wav,120962,F041,33,I01
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I37_DT.wav,167682,F041,33,I37
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I10_DT.wav,138562,F041,33,I10
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F041/PB/BF041I48_DT.wav,281602,F041,33,I48
