source,length,speaker,index,utt
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046013_DT.wav,290562,M046,15,013
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046059_DT.wav,381762,M046,15,059
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046033_DT.wav,283842,M046,15,033
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046014_DT.wav,254082,M046,15,014
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046057_DT.wav,334082,M046,15,057
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046048_DT.wav,123202,M046,15,048
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046090_DT.wav,417922,M046,15,090
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046023_DT.wav,168002,M046,15,023
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046017_DT.wav,91522,M046,15,017
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046045_DT.wav,249922,M046,15,045
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046031_DT.wav,224642,M046,15,031
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046020_DT.wav,220482,M046,15,020
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046093_DT.wav,190402,M046,15,093
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046010_DT.wav,138242,M046,15,010
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046063_DT.wav,173122,M046,15,063
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046055_DT.wav,463042,M046,15,055
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046032_DT.wav,136322,M046,15,032
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046053_DT.wav,271682,M046,15,053
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046077_DT.wav,341122,M046,15,077
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046043_DT.wav,248962,M046,15,043
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046088_DT.wav,605442,M046,15,088
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046009_DT.wav,139202,M046,15,009
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046058_DT.wav,391362,M046,15,058
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046079_DT.wav,160962,M046,15,079
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046092_DT.wav,234882,M046,15,092
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046081_DT.wav,363202,M046,15,081
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046067_DT.wav,351042,M046,15,067
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046095_DT.wav,199042,M046,15,095
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046042_DT.wav,163522,M046,15,042
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046025_DT.wav,341442,M046,15,025
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046069_DT.wav,106562,M046,15,069
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046071_DT.wav,387202,M046,15,071
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046085_DT.wav,259202,M046,15,085
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046097_DT.wav,440322,M046,15,097
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046084_DT.wav,601602,M046,15,084
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046022_DT.wav,161602,M046,15,022
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046060_DT.wav,246722,M046,15,060
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046019_DT.wav,142082,M046,15,019
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046029_DT.wav,309122,M046,15,029
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046066_DT.wav,295362,M046,15,066
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046082_DT.wav,280322,M046,15,082
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046101_DT.wav,282882,M046,15,101
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046087_DT.wav,520322,M046,15,087
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046075_DT.wav,440322,M046,15,075
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046083_DT.wav,211522,M046,15,083
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046035_DT.wav,191362,M046,15,035
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046065_DT.wav,370562,M046,15,065
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046005_DT.wav,243522,M046,15,005
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046054_DT.wav,444162,M046,15,054
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046034_DT.wav,181762,M046,15,034
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046072_DT.wav,572802,M046,15,072
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046028_DT.wav,273282,M046,15,028
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046021_DT.wav,124802,M046,15,021
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046070_DT.wav,362242,M046,15,070
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046094_DT.wav,262082,M046,15,094
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046018_DT.wav,108802,M046,15,018
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046052_DT.wav,431362,M046,15,052
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046056_DT.wav,440962,M046,15,056
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046039_DT.wav,348162,M046,15,039
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046006_DT.wav,141762,M046,15,006
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046102_DT.wav,370242,M046,15,102
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046096_DT.wav,201282,M046,15,096
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046086_DT.wav,497602,M046,15,086
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046024_DT.wav,227522,M046,15,024
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046091_DT.wav,312642,M046,15,091
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046016_DT.wav,143362,M046,15,016
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046076_DT.wav,168962,M046,15,076
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046008_DT.wav,60162,M046,15,008
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046080_DT.wav,357762,M046,15,080
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046073_DT.wav,365442,M046,15,073
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046103_DT.wav,314562,M046,15,103
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046027_DT.wav,313602,M046,15,027
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046078_DT.wav,436482,M046,15,078
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046037_DT.wav,190082,M046,15,037
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046089_DT.wav,408322,M046,15,089
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046051_DT.wav,427842,M046,15,051
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046030_DT.wav,455362,M046,15,030
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046001_DT.wav,81282,M046,15,001
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046061_DT.wav,102082,M046,15,061
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046046_DT.wav,247682,M046,15,046
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046044_DT.wav,433602,M046,15,044
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046050_DT.wav,117762,M046,15,050
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046038_DT.wav,133762,M046,15,038
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046047_DT.wav,386242,M046,15,047
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046099_DT.wav,272642,M046,15,099
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046011_DT.wav,290562,M046,15,011
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046100_DT.wav,99842,M046,15,100
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046026_DT.wav,250562,M046,15,026
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046068_DT.wav,80322,M046,15,068
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046002_DT.wav,210242,M046,15,002
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046062_DT.wav,336002,M046,15,062
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046098_DT.wav,448322,M046,15,098
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046015_DT.wav,327682,M046,15,015
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046041_DT.wav,167682,M046,15,041
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046012_DT.wav,262082,M046,15,012
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046040_DT.wav,173762,M046,15,040
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046003_DT.wav,231682,M046,15,003
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046064_DT.wav,143682,M046,15,064
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046007_DT.wav,68482,M046,15,007
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046074_DT.wav,503682,M046,15,074
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046036_DT.wav,98562,M046,15,036
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/NP/NM046049_DT.wav,152002,M046,15,049
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C05_DT.wav,116482,M046,15,C05
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C36_DT.wav,160322,M046,15,C36
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C25_DT.wav,226882,M046,15,C25
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C41_DT.wav,307202,M046,15,C41
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C37_DT.wav,315202,M046,15,C37
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C02_DT.wav,364802,M046,15,C02
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C20_DT.wav,244802,M046,15,C20
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C39_DT.wav,305602,M046,15,C39
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C07_DT.wav,397442,M046,15,C07
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C14_DT.wav,303362,M046,15,C14
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C27_DT.wav,182402,M046,15,C27
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C50_DT.wav,232322,M046,15,C50
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C42_DT.wav,365442,M046,15,C42
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C24_DT.wav,134722,M046,15,C24
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C43_DT.wav,234242,M046,15,C43
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C46_DT.wav,160962,M046,15,C46
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C26_DT.wav,162242,M046,15,C26
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C38_DT.wav,316162,M046,15,C38
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C11_DT.wav,193282,M046,15,C11
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C19_DT.wav,291202,M046,15,C19
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C18_DT.wav,177922,M046,15,C18
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C12_DT.wav,184322,M046,15,C12
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C35_DT.wav,165122,M046,15,C35
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C22_DT.wav,199042,M046,15,C22
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C16_DT.wav,194242,M046,15,C16
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C13_DT.wav,248322,M046,15,C13
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C32_DT.wav,181122,M046,15,C32
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C04_DT.wav,280962,M046,15,C04
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C33_DT.wav,213122,M046,15,C33
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C06_DT.wav,246402,M046,15,C06
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C47_DT.wav,189122,M046,15,C47
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C44_DT.wav,159362,M046,15,C44
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C10_DT.wav,309442,M046,15,C10
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C30_DT.wav,168322,M046,15,C30
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C29_DT.wav,226562,M046,15,C29
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C09_DT.wav,128322,M046,15,C09
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C01_DT.wav,255042,M046,15,C01
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C49_DT.wav,330882,M046,15,C49
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C23_DT.wav,191042,M046,15,C23
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C45_DT.wav,208642,M046,15,C45
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C48_DT.wav,263362,M046,15,C48
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C31_DT.wav,210882,M046,15,C31
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C08_DT.wav,375682,M046,15,C08
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C03_DT.wav,205762,M046,15,C03
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C17_DT.wav,158402,M046,15,C17
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C40_DT.wav,154882,M046,15,C40
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C28_DT.wav,285762,M046,15,C28
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C34_DT.wav,126082,M046,15,C34
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C15_DT.wav,224642,M046,15,C15
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/M046/PB/BM046C21_DT.wav,390402,M046,15,C21
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026012_DT.wav,316800,F026,32,012
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026023_DT.wav,115440,F026,32,023
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026081_DT.wav,220800,F026,32,081
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026007_DT.wav,166560,F026,32,007
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026088_DT.wav,431760,F026,32,088
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026013_DT.wav,267840,F026,32,013
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026067_DT.wav,258480,F026,32,067
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026096_DT.wav,146400,F026,32,096
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026010_DT.wav,105600,F026,32,010
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026001_DT.wav,131520,F026,32,001
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026022_DT.wav,168000,F026,32,022
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026018_DT.wav,102960,F026,32,018
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026087_DT.wav,369360,F026,32,087
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026073_DT.wav,382320,F026,32,073
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026004_DT.wav,62640,F026,32,004
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026057_DT.wav,250320,F026,32,057
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026106_DT.wav,500400,F026,32,106
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026031_DT.wav,413520,F026,32,031
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026016_DT.wav,92160,F026,32,016
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026046_DT.wav,85920,F026,32,046
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026003_DT.wav,159120,F026,32,003
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026092_DT.wav,96240,F026,32,092
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026034_DT.wav,177840,F026,32,034
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026006_DT.wav,189840,F026,32,006
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026095_DT.wav,180480,F026,32,095
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026027_DT.wav,260640,F026,32,027
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026079_DT.wav,337200,F026,32,079
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026086_DT.wav,345360,F026,32,086
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026080_DT.wav,169440,F026,32,080
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026055_DT.wav,347280,F026,32,055
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026029_DT.wav,310800,F026,32,029
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026021_DT.wav,124560,F026,32,021
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026083_DT.wav,416880,F026,32,083
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026049_DT.wav,409200,F026,32,049
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026058_DT.wav,353760,F026,32,058
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026093_DT.wav,112800,F026,32,093
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026019_DT.wav,195120,F026,32,019
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026070_DT.wav,195840,F026,32,070
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026041_DT.wav,157440,F026,32,041
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026062_DT.wav,86400,F026,32,062
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026060_DT.wav,401520,F026,32,060
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026059_DT.wav,492960,F026,32,059
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026042_DT.wav,411360,F026,32,042
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026089_DT.wav,317280,F026,32,089
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026075_DT.wav,377280,F026,32,075
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026098_DT.wav,70560,F026,32,098
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026033_DT.wav,142080,F026,32,033
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026102_DT.wav,87120,F026,32,102
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026082_DT.wav,379440,F026,32,082
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026036_DT.wav,90480,F026,32,036
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026085_DT.wav,277680,F026,32,085
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026078_DT.wav,157920,F026,32,078
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026024_DT.wav,193920,F026,32,024
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026076_DT.wav,262560,F026,32,076
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026072_DT.wav,337680,F026,32,072
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026005_DT.wav,89760,F026,32,005
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026011_DT.wav,270480,F026,32,011
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026097_DT.wav,177600,F026,32,097
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026090_DT.wav,505680,F026,32,090
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026099_DT.wav,61920,F026,32,099
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026068_DT.wav,239520,F026,32,068
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026009_DT.wav,139200,F026,32,009
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026014_DT.wav,500880,F026,32,014
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026050_DT.wav,121440,F026,32,050
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026053_DT.wav,363840,F026,32,053
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026028_DT.wav,258000,F026,32,028
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026071_DT.wav,245040,F026,32,071
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026045_DT.wav,144240,F026,32,045
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026105_DT.wav,352080,F026,32,105
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026044_DT.wav,75360,F026,32,044
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F026/NP/NF026008_DT.wav,218160,F026,32,008
