source,length,speaker,index,utt
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B047_DT.wav,99168,F145B,121,047
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B102_DT.wav,289824,F145B,121,102
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B028_DT.wav,277952,F145B,121,028
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B073_DT.wav,346528,F145B,121,073
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B035_DT.wav,228576,F145B,121,035
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B027_DT.wav,295488,F145B,121,027
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B094_DT.wav,202976,F145B,121,094
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B032_DT.wav,313600,F145B,121,032
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B040_DT.wav,146272,F145B,121,040
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B066_DT.wav,136224,F145B,121,066
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B054_DT.wav,406656,F145B,121,054
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B037_DT.wav,149920,F145B,121,037
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B074_DT.wav,471104,F145B,121,074
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B084_DT.wav,371200,F145B,121,084
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B001_DT.wav,76096,F145B,121,001
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B088_DT.wav,383072,F145B,121,088
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B024_DT.wav,197472,F145B,121,024
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B064_DT.wav,272960,F145B,121,064
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B005_DT.wav,233824,F145B,121,005
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B057_DT.wav,386752,F145B,121,057
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B079_DT.wav,374848,F145B,121,079
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B006_DT.wav,141952,F145B,121,006
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B019_DT.wav,137152,F145B,121,019
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B076_DT.wav,444352,F145B,121,076
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B036_DT.wav,291648,F145B,121,036
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B031_DT.wav,96928,F145B,121,031
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B100_DT.wav,221440,F145B,121,100
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B078_DT.wav,126176,F145B,121,078
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B069_DT.wav,259552,F145B,121,069
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B065_DT.wav,238624,F145B,121,065
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B086_DT.wav,478176,F145B,121,086
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B059_DT.wav,209664,F145B,121,059
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B038_DT.wav,241376,F145B,121,038
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B048_DT.wav,227648,F145B,121,048
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B104_DT.wav,122496,F145B,121,104
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B020_DT.wav,134400,F145B,121,020
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B077_DT.wav,243200,F145B,121,077
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B055_DT.wav,480000,F145B,121,055
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B090_DT.wav,437024,F145B,121,090
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B004_DT.wav,120672,F145B,121,004
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B089_DT.wav,387648,F145B,121,089
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B002_DT.wav,126176,F145B,121,002
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B096_DT.wav,280704,F145B,121,096
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B098_DT.wav,126176,F145B,121,098
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B085_DT.wav,333728,F145B,121,085
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B050_DT.wav,170944,F145B,121,050
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B022_DT.wav,101472,F145B,121,022
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B082_DT.wav,427904,F145B,121,082
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B049_DT.wav,350176,F145B,121,049
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B075_DT.wav,554080,F145B,121,075
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B081_DT.wav,194752,F145B,121,081
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B018_DT.wav,104224,F145B,121,018
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B021_DT.wav,154528,F145B,121,021
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B068_DT.wav,250016,F145B,121,068
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B016_DT.wav,212096,F145B,121,016
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B043_DT.wav,82272,F145B,121,043
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B025_DT.wav,192128,F145B,121,025
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B033_DT.wav,114304,F145B,121,033
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B062_DT.wav,427872,F145B,121,062
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B007_DT.wav,133024,F145B,121,007
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B015_DT.wav,288000,F145B,121,015
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B041_DT.wav,141728,F145B,121,041
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B072_DT.wav,408672,F145B,121,072
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B101_DT.wav,106048,F145B,121,101
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B010_DT.wav,141952,F145B,121,010
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B011_DT.wav,357248,F145B,121,011
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B029_DT.wav,342848,F145B,121,029
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B060_DT.wav,480000,F145B,121,060
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B071_DT.wav,332800,F145B,121,071
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B039_DT.wav,68512,F145B,121,039
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B053_DT.wav,371200,F145B,121,053
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B014_DT.wav,398656,F145B,121,014
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B093_DT.wav,106048,F145B,121,093
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B070_DT.wav,296896,F145B,121,070
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B003_DT.wav,155680,F145B,121,003
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B023_DT.wav,255072,F145B,121,023
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B061_DT.wav,271552,F145B,121,061
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B009_DT.wav,188576,F145B,121,009
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/NP/NF145B045_DT.wav,127104,F145B,121,045
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB41_DT.wav,230144,F145B,121,B41
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB07_DT.wav,186528,F145B,121,B07
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB36_DT.wav,199744,F145B,121,B36
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB31_DT.wav,223072,F145B,121,B31
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB10_DT.wav,231328,F145B,121,B10
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB40_DT.wav,271552,F145B,121,B40
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB06_DT.wav,278848,F145B,121,B06
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB09_DT.wav,218496,F145B,121,B09
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB45_DT.wav,241344,F145B,121,B45
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB42_DT.wav,345600,F145B,121,B42
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB05_DT.wav,245056,F145B,121,B05
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB29_DT.wav,87776,F145B,121,B29
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB14_DT.wav,139360,F145B,121,B14
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB02_DT.wav,167328,F145B,121,B02
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB13_DT.wav,191072,F145B,121,B13
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB01_DT.wav,237696,F145B,121,B01
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB04_DT.wav,201280,F145B,121,B04
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB22_DT.wav,142880,F145B,121,B22
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB43_DT.wav,251424,F145B,121,B43
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB20_DT.wav,194880,F145B,121,B20
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB39_DT.wav,116128,F145B,121,B39
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB30_DT.wav,337376,F145B,121,B30
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB38_DT.wav,143520,F145B,121,B38
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB15_DT.wav,147488,F145B,121,B15
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB44_DT.wav,196576,F145B,121,B44
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB03_DT.wav,245024,F145B,121,B03
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB48_DT.wav,138144,F145B,121,B48
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB34_DT.wav,223072,F145B,121,B34
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB35_DT.wav,258752,F145B,121,B35
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB47_DT.wav,281600,F145B,121,B47
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB17_DT.wav,277952,F145B,121,B17
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB18_DT.wav,189440,F145B,121,B18
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB33_DT.wav,276128,F145B,121,B33
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB21_DT.wav,184672,F145B,121,B21
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB11_DT.wav,233152,F145B,121,B11
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB08_DT.wav,129504,F145B,121,B08
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB19_DT.wav,203936,F145B,121,B19
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB46_DT.wav,98656,F145B,121,B46
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB16_DT.wav,179072,F145B,121,B16
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB32_DT.wav,160000,F145B,121,B32
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB50_DT.wav,220640,F145B,121,B50
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB24_DT.wav,197280,F145B,121,B24
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB49_DT.wav,296224,F145B,121,B49
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB26_DT.wav,145376,F145B,121,B26
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB25_DT.wav,164576,F145B,121,B25
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB12_DT.wav,162752,F145B,121,B12
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB28_DT.wav,153664,F145B,121,B28
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB27_DT.wav,279840,F145B,121,B27
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB23_DT.wav,213952,F145B,121,B23
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F145B/PB/BF145BB37_DT.wav,350176,F145B,121,B37
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122024_DT.wav,216002,F122,124,024
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122014_DT.wav,232962,F122,124,014
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122015_DT.wav,181442,F122,124,015
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122079_DT.wav,289922,F122,124,079
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122004_DT.wav,68802,F122,124,004
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122016_DT.wav,93762,F122,124,016
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122028_DT.wav,248962,F122,124,028
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122030_DT.wav,361282,F122,124,030
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122093_DT.wav,107202,F122,124,093
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122098_DT.wav,459202,F122,124,098
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122032_DT.wav,208962,F122,124,032
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122040_DT.wav,125122,F122,124,040
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122060_DT.wav,400962,F122,124,060
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122080_DT.wav,275202,F122,124,080
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122081_DT.wav,275202,F122,124,081
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122070_DT.wav,300162,F122,124,070
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122017_DT.wav,118082,F122,124,017
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122102_DT.wav,131842,F122,124,102
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122057_DT.wav,279682,F122,124,057
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122053_DT.wav,331522,F122,124,053
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122045_DT.wav,172482,F122,124,045
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122026_DT.wav,195522,F122,124,026
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122037_DT.wav,135362,F122,124,037
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122020_DT.wav,87682,F122,124,020
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122055_DT.wav,171842,F122,124,055
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122074_DT.wav,465282,F122,124,074
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122090_DT.wav,566722,F122,124,090
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122031_DT.wav,100482,F122,124,031
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122069_DT.wav,90562,F122,124,069
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122018_DT.wav,90882,F122,124,018
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122033_DT.wav,144642,F122,124,033
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122084_DT.wav,334402,F122,124,084
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122006_DT.wav,126402,F122,124,006
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122043_DT.wav,184322,F122,124,043
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122002_DT.wav,137922,F122,124,002
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122065_DT.wav,203202,F122,124,065
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122061_DT.wav,219522,F122,124,061
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122054_DT.wav,328642,F122,124,054
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122003_DT.wav,81282,F122,124,003
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122008_DT.wav,135362,F122,124,008
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122023_DT.wav,111682,F122,124,023
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122027_DT.wav,291202,F122,124,027
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122077_DT.wav,183682,F122,124,077
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122066_DT.wav,90562,F122,124,066
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122025_DT.wav,113602,F122,124,025
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122022_DT.wav,68162,F122,124,022
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122039_DT.wav,176002,F122,124,039
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122041_DT.wav,177602,F122,124,041
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122046_DT.wav,239362,F122,124,046
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122089_DT.wav,389122,F122,124,089
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122012_DT.wav,261442,F122,124,012
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122011_DT.wav,302722,F122,124,011
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122085_DT.wav,141762,F122,124,085
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122087_DT.wav,388802,F122,124,087
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122052_DT.wav,382402,F122,124,052
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122019_DT.wav,141762,F122,124,019
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122048_DT.wav,122882,F122,124,048
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122056_DT.wav,384002,F122,124,056
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122097_DT.wav,190402,F122,124,097
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122058_DT.wav,348482,F122,124,058
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122062_DT.wav,148802,F122,124,062
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122086_DT.wav,404162,F122,124,086
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122007_DT.wav,166082,F122,124,007
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122044_DT.wav,316162,F122,124,044
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122076_DT.wav,250242,F122,124,076
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122088_DT.wav,450882,F122,124,088
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122042_DT.wav,85442,F122,124,042
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122005_DT.wav,157762,F122,124,005
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122101_DT.wav,83842,F122,124,101
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122050_DT.wav,352642,F122,124,050
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122067_DT.wav,117762,F122,124,067
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122082_DT.wav,199042,F122,124,082
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122001_DT.wav,82242,F122,124,001
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122078_DT.wav,132162,F122,124,078
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122092_DT.wav,109442,F122,124,092
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122036_DT.wav,138882,F122,124,036
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122063_DT.wav,237442,F122,124,063
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122038_DT.wav,339842,F122,124,038
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122013_DT.wav,343042,F122,124,013
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122068_DT.wav,139202,F122,124,068
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122083_DT.wav,131202,F122,124,083
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122021_DT.wav,141122,F122,124,021
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122091_DT.wav,99202,F122,124,091
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122096_DT.wav,192002,F122,124,096
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122099_DT.wav,175042,F122,124,099
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122035_DT.wav,288962,F122,124,035
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122095_DT.wav,172482,F122,124,095
/media/fujie/hdd1/Speech/jnas/JNAS_3/WAVES_DT/F122/NP/NF122064_DT.wav,263362,F122,124,064
